address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
" Sector No :  F  ,  Road No :  1  ,  House No :  310  ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  Sector No :  F  ,  Road No :  1  ,  House No :  310  ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  ,  Short Address :  Bashundhara R/A, Dhaka ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Floor': '3', 'Size': '180SqFt', 'PropertyID': '30548'}","ID: F13103S1, [For male], One Single bedroom will be available for MALE tenants., Tenancy starts: In January 2023. , Facilities:, - Guest allowed (Male/Female) and flexible entry/exit, yet, secured with a guard., - 2 maids (Cleaning and cooking), meals available (breakfast, lunch, dinner). In-house laundry service is available (the cleaning maid will wash your clothes once every week)., - People (Mostly ex-NSUers/IUBians); Flat maintenance is very transparent, and everything is documented., Room details:, - The room has a window and a dedicated washroom (adjacent: if you use a curtain you might make it attached, used by only that room), -The apartment is facilitated with a furnished dining space, Oven, Refrigerator, Water filter, Router, Kitchen with cabinets and hood, and shoe rack (No installation/initiation charge), -Moreover, there are facilities like a lift, generator, garage parking, - Well-maintained hygienic attached washroom & attached balcony, Location:, - Bashundhara R/A, Block F, Road 1, House 310, Apartment 3 (lift 2), - Prominent feature:  Beside Afroza Begum Road, Expense:, - Room rent (9.5K) and House Service Charge (1.5K): BDT. 11,000 (Utilities excluded). , - Utility bills include 2-maid bills, electricity bills, internet bills, gas bills, and misc.: Around BDT. 2-2.5K, - 3-time meals available (Est. meal rate: Around BDT. 70/meal), - Garage Parking: Free, Advance: For 1.5 month(s),  , FAQs:, 1. What's the size of the apartment?, A1: 1650 SFT (single unit), 2. How many rooms are in the apartment (also, how many people will live there)?, A2: 3 (one person in each room), 3. Is it restriction-free?, A3: No one in BD can offer anything called 'restriction-free' (like drug business, prostitution, etc.). It's like a family place (you can bring your guest & enter /exit at your will). Your guest(s) is/are allowed to visit the place (irrespective of sexual identity and sexual orientation). There's flexibility with the entry/exit timing., 4. Who are the tenants?, A4: Mostly job holders (not more than 35 y): ex-NSUers/IUBians , 5. Is it a single-roomed apartment/Is it a hostel?, A5: No, it is a shared apartment (shared by quality people),  , Contact: +8801762645242 (Jannatul Nayeem)  ",No,11000.00/- BDT ,https://www.thetolet.com/en/dhaka/bashundhara-r-a/30548/bachelor-house-tolet-from-january,Tolet,Bachelor House Tolet From January ,Bachelor House
" Sector No :  4  ,  Road No :  14c  ,  House No :  11  ,  Area Name :    Uttara  ,  District Name :   Dhaka  Sector No :  4  ,  Road No :  14c  ,  House No :  11  ,  Area Name :    Uttara  ,  District Name :   Dhaka  ,  Short Address :  Royal Placida,road 14c,sector-4 ",,"{'Bedrooms': '4', 'Bathrooms': '4', 'Belcony': '5', 'Floor': '3', 'Size': '2450SqFt', 'PropertyID': '30549'}",Office/family/foreigner rent-70000/with service charge  ,Yes,Negotiable ,https://www.thetolet.com/en/dhaka/uttara/30549/office-space-tolet-from-january,Tolet,Office Space Tolet From January ,Office Space
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    ECB Chattar  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    ECB Chattar  ,  District Name :   Dhaka  ,  Short Address :  Manjil Housing, West Manikdi, Dhaka ",,"{'Bedrooms': '2', 'Bathrooms': '3', 'Belcony': '1', 'Floor': '5', 'Size': '960SqFt', 'PropertyID': '30551'}","For Rent, South Facing 8 Storied Building , 950 Sqrft ++, , , Flat in level 4 ( ৫ তলা), , 3 Bed, 3 Bathroom ( 2 Attached), Drawing+Dinning , 1 Store Room, , Lift, Kitchen with Cabinet and kitchen hood, Car Parking, Electricity, Gas, Water Supply, CC Camera, Security Guard, , Rent 13000 + Service Charge 2500 + Electricity Bill + Gas + Water, , Contact : 01717653469, Email: [email protected], Govt Service Holder and Member of Armed Forces will get Extra Facilities. , , , , For Sale, South Facing 8 Storied Building , 960 Sqrft ++ in Namapara, Manikdi, Dhaka Cantonment , , Flat in level 4 ( ৫ তলা), , 3 Bed, 3 Bathroom ( 2 Attached), Drawing+Dinning , 1 Store Room, , Lift, Kitchen with Cabinet and kitchen hood, Own Car Parking, Electricity, Gas, Water Supply, CC Camera, Security Guard, , Presently Getting , Rent 11000 + Service Charge 2500, , Email: [email protected]  ",Yes,11000.00/- BDT ,https://www.thetolet.com/en/dhaka/ecb-chattar/30551/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Sector No :  Bashundhara Road  ,  Road No :  বেইলি পিঠা গোলি  ,  House No :  Ka3/F2 (Sorif Bari M  ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  Sector No :  Bashundhara Road  ,  Road No :  বেইলি পিঠা গোলি  ,  House No :  Ka3/F2 (Sorif Bari M  ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  ,  Short Address :  Ka3/F2(শরীফ বাড়ী মসজিদ),বসুন্ধরা রোড,বেইলি পিঠা গ ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '2', 'Size': '150SqFt', 'PropertyID': '30552'}","নর্থসাউথ IUB AIUB থেকে 2 মিনিটের দূরত্বে ছাত্রদের সুন্দর পরিবেশ (খাওয়া ফার্নিচার WiFI সহ ১৯+সুবিধা), Timely Food + Furniture+ WIFI + Personal BeD +Table+ Wardrobe+ Chair + Fan-Light+ Common TV & Fridge+ CC Camera + Water Filter+Room key & Locker, Utility Bills+ Cleaning Facility All INCLUDED , Available from JAN/February  , ?Address: Ka3/F2(শরীফ বাড়ী মসজিদ), বসুন্ধরা রোড,বেইলি পিঠা গোলি , যমুনা ফিউচার পার্ক এর পকেট গেট এর পাশে, For Details Contact, 01792112271, 01967813634,    ",No,7000.00/- BDT ,https://www.thetolet.com/en/dhaka/bashundhara-r-a/30552/hostel-seat-tolet-from-february,Tolet,Hostel Seat Tolet From February ,Hostel Seat
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Tongi  ,  District Name :   Gazipur  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Tongi  ,  District Name :   Gazipur  ,  Short Address :  Tongi Station Road ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '2', 'Size': 'SqFt', 'PropertyID': '30553'}",,Yes,Negotiable ,https://www.thetolet.com/en/gazipur/tongi/30553/family-house-tolet-from-february,Tolet,Family House Tolet From February ,Family House
" Sector No :  Great wall city  ,  Road No :   ,  House No :   ,  Area Name :    Gazipur Sadar  ,  District Name :   Gazipur  Sector No :  Great wall city  ,  Road No :   ,  House No :   ,  Area Name :    Gazipur Sadar  ,  District Name :   Gazipur  ,   Short Address :  Greatwall City, Gazipur Chowrasta, Gazipur ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'Belcony': '3', 'Floor': '5', 'Size': '1000SqFt', 'PropertyID': '30555'}",,Yes,Negotiable ,https://www.thetolet.com/en/gazipur/gazipur-sadar/30555/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mymensingh Sadar  ,  District Name :   Mymensingh  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mymensingh Sadar  ,  District Name :   Mymensingh  ,  Short Address :  Moynarmure ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Floor': '1', 'Size': 'SqFt', 'PropertyID': '30556'}","1 draining, 1 room, 1 toilet  ",No,5000.00/- BDT ,https://www.thetolet.com/en/mymensingh/mymensingh-sadar/30556/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Sector No :   ,  Road No :  humayun road  ,  House No :  5/10  ,  Area Name :    Mohammadpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :  humayun road  ,  House No :  5/10  ,  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  5/10 Humayun Road ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Floor': '3', 'Size': 'SqFt', 'PropertyID': '30557'}","secure,lift facility floor 3rd non attached bathroom allowed for only 2 person  ",No,7500.00/- BDT ,https://www.thetolet.com/en/dhaka/mohammadpur/30557/bachelor-house-tolet-from-january,Tolet,Bachelor House Tolet From January ,Bachelor House
" Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  ,  Short Address :  মহারাজা স্কুল মোর হতে পূর্ব দিকে মাতাসাগর গেট সংলগ্ন। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30560'}","চাকুরিজীবী পরিবার অথবা ব্যাচেলর চাকরিজীবীর জন্য আবাসিক ফ্লাট বাসার (দ্বিতীয় তলায়) ভাড়া দেয়া হবে........., # দুই রুম, # ডাইনিং ও ড্রয়িং স্পেস, # দুই ওয়াশরুম (একটি এটাস্ট কমোড , সহ এবং একটি কমন), # কিচেন, # ২টি বারান্দা।, @ অন্যান্য সুবিধা..........., * সম্পূর্ণ ফ্ল্যাট টাইলস্ করা, * এসি ও গিজার লাইন করা, * ওয়াই ফাই ও ডিস লাইন করা, * আইপিএস লাইন করা, * রান্নাঘরে ডাইরেক্ট পানির ব্যবস্থা, * ওয়াসিং মেশিন লাইন করা, * বড় পার্কিং ব্যবস্থা, * সম্পূর্ণ আলাদা মিটার , * মহিলাদের ছাদ ব্যাবহারের সুবিধা, * সার্বক্ষণিক সিসি ক্যামেরার ব্যবস্থা, ভাড়াঃ আলোচনা সাপেক্ষ।, যোগাযোগঃ, মহারাজা স্কুল মোর হতে পূর্ব দিকে মাতাসাগর গেট সংলগ্ন।  ",Yes,Negotiable ,https://www.thetolet.com/en/dinajpur/dinajpur-sadar/30560/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  ,  Short Address :  ফকির পাড়া মাউন্ট এভারেস্ট কলেজের পিছনে, বাস মালিক সমিতির উল্টো পাশে। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30561'}","জানুয়ারি মাস থেকে ফ্যামিলি বাসা ভাড়া দেওয়া হবে, ৩ তলা ও ৪ তলায়।, ★2 টা রুম ( 2 টা বেলকুনি ), ★2 টা বাথরুম (১ টা এটাস, ১ টা কমন ), ★১টা কিচেন, ★১টা কমন ডাইনিং, ড্রয়িং, গ্যারেজ সুবিধা আছে, ঠিকানাঃ ফকির পাড়া মাউন্ট এভারেস্ট কলেজের পিছনে, বাস মালিক সমিতির উল্টো পাশে।, সদর, দিনাজপুর।  ",Yes,Negotiable ,https://www.thetolet.com/en/dinajpur/dinajpur-sadar/30561/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  ,  Short Address :  সেনপাড়া নিউ জামে মসজিদ সংলগ্ন। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30562'}","দ্বিতীয় তলায় জানুয়ারি মাস থেকে ১ জন রুমমেট আবশ্যক। (চাকুরিজীবী) , ➤ দুইটি বেডরুম , ➤ দুইটি বাথরুম, ➤ একটি রান্নাঘর, ➤ একটি ডাইনিং রুম , ➤ দুইটি বেলকুনি , বাসা ভাড়াঃ 3000/ Tk only , যোগাযোগঃ সেনপাড়া নিউ জামে মসজিদ সংলগ্ন।  ",No,3000.00/- BDT ,https://www.thetolet.com/en/rangpur/rangpur-sadar/30562/bachelor-house-tolet-from-january,Tolet,Bachelor House Tolet From January ,Bachelor House
" Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  ,  Short Address :  শাপলা, আদর্শপাড়া ",,"{'Bedrooms': '2', 'Bathrooms': '1', 'PropertyID': '30563'}","দুইরুম বিশিষ্ট বাসা ভাড়া দেওয়া হবে।, 2 বেডরুম,1 ডাইনিং, 1 বাথরুম,1 কিচেন, লোকেশনঃশাপলা, আদর্শপাড়া  ",Yes,Negotiable ,https://www.thetolet.com/en/rangpur/rangpur-sadar/30563/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  Area Name :    Rangpur Sadar  ,  District Name :   Rangpur  ,  Short Address :  ৩৫৩, রোড: ০১ মুলাটোল ছোট পুকুর পাড়ে ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '30564'}","জানুয়ারি মাস থেকে ভাড়া হবে , মুলাটোল ,বাসা: ৩৫৩,রোড:০১, মুলাটোল ছোট পুকুর পাড়ে একটি ৫ তালা বাসায়, ১,২,৪ তালা বাসা ভাড়া দেয়া হবে । , (শুধু ফ্যামিলি), ২ রুমের ইউনিট ভাড়া হবে। (২টি বাথরুম,কিচেন,ডাইনিং ও ড্রইংরুম এক সাথে ,৩টি বারান্দা ) ।, বাসায় গ্যারেজের ব্যাবস্থা আছে।, ভাড়া আলোচনা সাপেক্ষে ।  ",Yes,Negotiable ,https://www.thetolet.com/en/rangpur/rangpur-sadar/30564/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
